title,table_link,question,answer,isUnderReview,areas
2008 Clásica de San Sebastián,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/733.csv,,,false,
Lorenzo Civallero,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/734.csv,,,false,
1949 Philadelphia Eagles season,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/735.csv,,,false,
2008–09 KF Tirana season,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/736.csv,,,false,
"Mundelein, Illinois",https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/737.csv,,,false,
List of Indian timber trees,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/738.csv,,,false,
2003 Summer Universiade,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/739.csv,,,false,
Fantastic Four (1967 TV series),https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/740.csv,,,false,
NK Olimpija Ljubljana (2005),https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/741.csv,,,false,
1995 IndyCar season,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/742.csv,,,false,
Cello (web browser),https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/743.csv,,,false,
Judy Garland discography,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/745.csv,,,false,
2008 Washington Mystics season,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/746.csv,,,false,
Asian Youth Games,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/747.csv,,,false,
Sandro Rosell,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/748.csv,,,false,
List of radio stations in North Dakota,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/749.csv,,,false,
Adane Girma,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/750.csv,,,false,
Toadies,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/751.csv,,,false,
List of cinema and movie theater chains,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/752.csv,,,false,
England national football B team,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/753.csv,,,false,
New York Rangers,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/754.csv,,,false,
Germany in the Eurovision Song Contest 1999,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/755.csv,,,false,
Charlene Choi,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/756.csv,,,false,
Ratna Pathak,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/757.csv,,,false,
List of Sailor Moon episodes,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/758.csv,,,false,
Communications Workers of America,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/759.csv,,,false,
United States Ambassador to India,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/760.csv,,,false,
2007 Steelback Grand Prix,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/761.csv,,,false,
List of 2002 box office number-one films in the United States,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/762.csv,,,false,
Ramón González (athlete),https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/763.csv,,,false,
Destroyer escort,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/764.csv,,,false,
List of compositions by Tōru Takemitsu,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/765.csv,,,false,
Ismael Urzaiz,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/766.csv,,,false,
Senijad Ibričić,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/767.csv,,,false,
List of The Famous Jett Jackson episodes,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/768.csv,,,false,
Sam Nujoma,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/769.csv,,,false,
Religion in Northern Ireland,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/770.csv,,,false,
Best of Benassi Bros.,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/771.csv,,,false,
Olympic Oath,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/772.csv,,,false,
Playoff Bowl,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/773.csv,,,false,
Port vessels of the Royal New Zealand Navy,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/774.csv,,,false,
1960 Buffalo Bills season,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/775.csv,,,false,
Flamurtari Vlorë,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/776.csv,,,false,
List of tallest buildings in Canada,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/777.csv,,,false,
United States Ambassador to Honduras,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/778.csv,,,false,
Carlo Janka,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/779.csv,,,false,
Diving at the 1960 Summer Olympics – Women's 10 metre platform,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/780.csv,,,false,
Anna Ustinova,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/781.csv,,,false,
List of The Simpsons cast members,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/782.csv,,,false,
Internacional de Madrid CF,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/783.csv,,,false,
List of Comedy Central Presents episodes,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/784.csv,,,false,
Tamera Mowry,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/785.csv,,,false,
Registered jack,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/786.csv,,,false,
Dublin Marathon,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/787.csv,,,false,
Kurt Maschler Award,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/788.csv,,,false,
Farzad Majidi,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/789.csv,,,false,
1959 New York Giants season,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/790.csv,,,false,
Miss Dominican Republic 2002,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/791.csv,,,false,
Alpine skiing at the 2002 Winter Paralympics,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/792.csv,,,false,
Juan Gómez González,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/793.csv,,,false,
Lotusphere,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/794.csv,,,false,
2007–08 Maltese First Division,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/795.csv,,,false,
Colman Domingo,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/797.csv,,,false,
"South Australian state election, 1953",https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/798.csv,,,false,
Whitney (album),https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/799.csv,,,false,
United States Presidents and control of Congress,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/800.csv,,,false,
FC Bayern Munich II,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/801.csv,,,false,
Persian units of measurement,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/802.csv,,,false,
Eurovision Song Contest 1992,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/803.csv,,,false,
1975 Swiss Grand Prix,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/804.csv,,,false,
Mr. Football Award (Ohio),https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/805.csv,,,false,
Charles I. D. Looff,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/806.csv,,,false,
Lithuanian language,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/807.csv,,,false,
List of mountains of Bangladesh,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/808.csv,,,false,
2006 Georgia Bulldogs football team,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/809.csv,,,false,
Freedom Writers (soundtrack),https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/810.csv,,,false,
2005 East Asian Games,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/811.csv,,,false,
1995 World Wrestling Championships,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/812.csv,,,false,
La Salle Explorers football,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/814.csv,,,false,
1937 NFL Draft,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/815.csv,,,false,
Shree 420,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/816.csv,,,false,
"United States Senate elections, 1956",https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/817.csv,,,false,
MTV Indonesia Movie Awards,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/818.csv,,,false,
Martina Hrašnová,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/819.csv,,,false,
Utah Jazz all-time roster,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/820.csv,,,false,
Let's Get It On,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/821.csv,,,false,
Hawaii Islanders,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/822.csv,,,false,
Arkhip Lyulka,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/823.csv,,,false,
1983 NHL Entry Draft,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/824.csv,,,false,
Miss Russia 2006,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/825.csv,,,false,
1983 America's Cup,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/826.csv,,,false,
Fabrice Santoro,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/827.csv,,,false,
1959 SMU Mustangs football team,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/828.csv,,,false,
Whistler Sliding Centre,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/829.csv,,,false,
Jim Glaser,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/830.csv,,,false,
Quebec lieutenant,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/831.csv,,,false,
List of municipalities in Rio Grande do Norte,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/832.csv,,,false,
1976 NBA draft,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/833.csv,,,false,
List of the 100 largest municipalities in Canada by population,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/834.csv,,,false,
Gunter Thiebaut,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/835.csv,,,false,
Spicy Horse,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/836.csv,,,false,
"List of tallest buildings in Columbus, Ohio",https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/837.csv,,,false,
World Car of the Year,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/838.csv,,,false,
Smithsonian Astrophysical Observatory,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/839.csv,,,false,
List of Ambassadors of Russia to Austria,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/840.csv,,,false,
ICW World Heavyweight Championship,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/841.csv,,,false,
Stephen Cluxton,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/842.csv,,,false,
St Albans City F.C.,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/843.csv,,,false,
Takeshi Inoue,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/844.csv,,,false,
"List of schools in Saginaw, Michigan",https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/845.csv,,,false,
John Lewis Partnership,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/847.csv,,,false,
Christo Steyn,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/848.csv,,,false,
Reina Nacional de Belleza Miss República Dominicana 2007,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/849.csv,,,false,
10th Canadian Parliament,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/850.csv,,,false,
94th United States Congress,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/851.csv,,,false,
"Shooting at the 1924 Summer Olympics – Men's 100 metre team running deer, single shots",https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/852.csv,,,false,
2002 Bridgeport Barrage season,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/853.csv,,,false,
2006 Australian GT Championship season,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/854.csv,,,false,
We Will Rock You (musical),https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/855.csv,,,false,
Demographics of Budapest,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/857.csv,,,false,
1973–74 Philadelphia Flyers season,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/859.csv,,,false,
List of most populous cities in India,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/860.csv,,,false,
Israel in the Eurovision Song Contest 1986,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/862.csv,,,false,
Royal Arsenal Railway,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/863.csv,,,false,
1929 U.S. Open (golf),https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/864.csv,,,false,
Athletics at the 1964 Summer Olympics – Women's shot put,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/865.csv,,,false,
Swecon,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/866.csv,,,false,
CSI (franchise),https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/867.csv,,,false,
T-Mobile US,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/868.csv,,,false,
Festival of Pacific Arts,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/870.csv,,,false,
Italy national rugby union team,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/871.csv,,,false,
O-Ringen,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/872.csv,,,false,
Disk'O,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/873.csv,,,false,
Robert Korzeniowski,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/874.csv,,,false,
Bishop of Iceland,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/875.csv,,,false,
List of monarchs of Majorca,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/876.csv,,,false,
Brownsville Station (band),https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/203-csv/877.csv,,,false,
"Chicago mayoral election, 2011",https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/0.csv,,,false,
Bavarian ice hockey leagues,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/1.csv,,,false,
Primeval Beech Forests of the Carpathians and the Ancient Beech Forests of Germany,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/2.csv,,,false,
Swimming at the 1995 Pan American Games – Men's 100 metre butterfly,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/3.csv,,,false,
2010 Quick Step season,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/4.csv,,,false,
List of experiments from Lilo &amp; Stitch,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/5.csv,,,false,
Tomponsky District,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/6.csv,,,false,
List of 2014 box office number-one films in Mexico,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/7.csv,,,false,
List of The Citadel Bulldogs football seasons,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/8.csv,,,false,
1982 Miami Dolphins season,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/9.csv,,,false,
List of Roman Catholic dioceses in the Dominican Republic by name,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/10.csv,,,false,
Charleston Southern Buccaneers,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/11.csv,,,false,
List of television stations in Indiana,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/12.csv,,,false,
1997 Kentucky Derby,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/13.csv,,,false,
FIS Nordic World Ski Championships 2011 – Women's sprint,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/14.csv,,,false,
ACM Multimedia,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/15.csv,,,false,
List of Grade I listed buildings in Salisbury,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/16.csv,,,false,
Girl on Fire (song),https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/17.csv,,,false,
List of film lists,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/18.csv,,,false,
All-Japan University Rugby Championship,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/19.csv,,,false,
Miss Guatemala 2008,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/20.csv,,,false,
Škoda Auto,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/21.csv,,,false,
1985–86 Illinois Fighting Illini men's basketball team,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/22.csv,,,false,
List of ECW World Tag Team Champions,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/23.csv,,,false,
Reno Silver Sox,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/24.csv,,,false,
Highest mountain peaks of California,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/25.csv,,,false,
UEFA Euro 1984 qualifying Group 1,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/26.csv,,,false,
Doncaster Rovers F.C.,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/27.csv,,,false,
Christian-Democratic People's Party (Moldova),https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/28.csv,,,false,
Swimming at the 2010 Commonwealth Games – Men's 200 metre backstroke,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/29.csv,,,false,
List of preserved Hunslet narrow gauge locomotives,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/30.csv,,,false,
Pune International Marathon,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/31.csv,,,false,
Edmonton Rush,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/32.csv,,,false,
Hilbre One Design,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/33.csv,,,false,
2004 African Judo Championships,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/34.csv,,,false,
SD Ponferradina B,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/35.csv,,,false,
1940–41 Georgetown Hoyas men's basketball team,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/36.csv,,,false,
CWF Mid-Atlantic Television Championship,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/37.csv,,,false,
1987 Oregon Ducks football team,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/38.csv,,,false,
Molar ionization energies of the elements,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/39.csv,,,false,
2008 Superbike World Championship season,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/40.csv,,,false,
Swimming at the 1979 Pan American Games – Women's 100 metre butterfly,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/41.csv,,,false,
IFK Visby,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/42.csv,,,false,
List of towns in Saskatchewan,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/43.csv,,,false,
Vatican euro coins,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/44.csv,,,false,
New Hampshire Wildcats men's basketball,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/45.csv,,,false,
2007 BWF Super Series,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/46.csv,,,false,
Stéphanie Dubois,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/47.csv,,,false,
2012–13 UCI America Tour,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/48.csv,,,false,
Tigerair destinations,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/49.csv,,,false,
"List of Metrobus routes (Washington, D.C.)",https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/50.csv,,,false,
Leandro Lopes,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/51.csv,,,false,
Svetoslav Todorov,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/52.csv,,,false,
Harut Grigorian,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/53.csv,,,false,
Nettapakkam (Union Territory Assembly constituency),https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/54.csv,,,false,
2005 Notre Dame Fighting Irish football team,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/55.csv,,,false,
Del the Funky Homosapien discography,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/56.csv,,,false,
Madhurima,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/57.csv,,,false,
Togo national football team,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/58.csv,,,false,
Athletics at the 2003 Summer Universiade – Women's 800 metres,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/59.csv,,,false,
"Assam Legislative Assembly election, 2011",https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/60.csv,,,false,
Płock Governorate,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/61.csv,,,false,
Breeders' Cup Juvenile top three finishers,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/62.csv,,,false,
2002 Italian Formula Three season,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/63.csv,,,false,
Masilonyana Local Municipality,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/64.csv,,,false,
Swimming at the 2012 Summer Paralympics – Men's 50 metre freestyle S4,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/65.csv,,,false,
Morocco at the Paralympics,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/66.csv,,,false,
List of football stadiums in France,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/67.csv,,,false,
Oklahoma State Regents for Higher Education,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/68.csv,,,false,
List of ghost towns in Kansas,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/69.csv,,,false,
1976 NFL Draft,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/70.csv,,,false,
Athletics at the 2002 Commonwealth Games – Women's 100 metres hurdles,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/71.csv,,,false,
Social Democratic Party of Germany,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/72.csv,,,false,
1997 Utah Starzz season,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/73.csv,,,false,
Life Goes On (Trae album),https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/74.csv,,,false,
Olympic skeet,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/75.csv,,,false,
Taekwondo at the 2010 South American Games,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/76.csv,,,false,
California Western Railroad,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/77.csv,,,false,
List of trains at Chennai Central railway station,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/78.csv,,,false,
Atlético Arteixo,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/79.csv,,,false,
1987 Kansas City Chiefs season,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/80.csv,,,false,
Cross-country skiing at the 2014 Winter Olympics – Men's 15 kilometre classical,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/81.csv,,,false,
List of Places of Scenic Beauty of Japan (Hiroshima),https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/82.csv,,,false,
2007–08 Washington Huskies men's basketball team,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/83.csv,,,false,
